2024-05-09 15:03:06.983686,0.1458,0.2095,0.1572,0.0637,-0.0522,325.1697,0.8208,-0.5711,0.9629
2024-05-09 15:03:07.692345,0.1392,0.2063,0.1512,0.02,-0.0612,325.9865,0.8289,-0.5594,0.9771
2024-05-09 15:03:08.455798,0.1417,0.2147,0.1615,0.0146,-0.0075,326.5852,0.8347,-0.5507,0.9876
2024-05-09 15:03:09.274814,0.1389,0.2156,0.1625,0.0154,0.001,327.214,0.8407,-0.5415,0.9986
2024-05-09 15:03:09.833410,0.1371,0.2115,0.1578,-0.0041,-0.0273,147.0448,-0.8391,0.544,0.9956
2024-05-09 15:03:10.605980,0.1871,0.2359,0.1937,-0.1337,-0.1814,141.576,-0.7834,0.6215,0.9002
2024-05-09 15:03:11.322653,0.183,0.2305,0.1868,-0.0006,0.1864,141.5518,-0.7832,0.6218,0.8997
2024-05-09 15:03:12.039567,0.1805,0.2301,0.185,0.0083,0.0124,321.8911,0.7868,-0.6172,0.9057
2024-05-09 15:03:12.709873,0.1423,0.2155,0.1622,0.1143,0.1485,326.5691,0.8346,-0.5509,0.9873
2024-05-09 15:03:13.470662,0.1522,0.2169,0.1651,-0.0395,-0.2155,144.9518,-0.8187,0.5743,0.9591
2024-05-09 15:03:14.188847,0.1964,0.2515,0.2111,-0.0718,-0.0451,142.0164,-0.7882,0.6154,0.9079
2024-05-09 15:03:14.906141,0.1891,0.2495,0.2086,0.0202,0.1288,322.8441,0.797,-0.604,0.9223
2024-05-09 15:03:15.623631,0.141,0.2189,0.1663,0.1068,0.1212,327.2115,0.8407,-0.5415,0.9985
2024-05-09 15:03:16.440490,0.1212,0.2146,0.1616,0.0814,-0.0356,330.5402,0.8707,-0.4918,1.0566
2024-05-09 15:03:17.054615,0.1283,0.2177,0.1646,-0.0257,-0.1499,149.4896,-0.8615,0.5077,1.0383
2024-05-09 15:03:17.692956,0.1875,0.2621,0.2247,-0.1238,-0.1374,144.4257,-0.8134,0.5818,0.9499
2024-05-09 15:03:18.402216,0.18,0.262,0.225,0.0266,0.2106,325.5136,0.8243,-0.5662,0.9689
2024-05-09 15:03:19.207610,0.1216,0.2331,0.1833,0.1694,0.1999,332.4415,0.8865,-0.4627,1.0898
2024-05-09 15:03:19.867000,0.1173,0.2315,0.1808,0.0168,-0.2137,333.1276,0.892,-0.452,1.1018
2024-05-09 15:03:20.640572,0.1174,0.2354,0.1851,0.009,-0.0109,333.4944,0.8949,-0.4463,1.1082
2024-05-09 15:03:21.398342,0.1302,0.2398,0.191,-0.0487,-0.0807,151.5031,-0.8788,0.4771,1.0734
2024-05-09 15:03:21.972400,0.1874,0.2586,0.2214,-0.1818,-0.1865,144.0652,-0.8097,0.5869,0.9436
2024-05-09 15:03:22.686312,0.1769,0.256,0.2172,0.0317,0.2991,325.3624,0.8228,-0.5684,0.9663
2024-05-09 15:03:23.435110,0.1326,0.2163,0.1641,0.0763,0.0625,328.4855,0.8525,-0.5227,1.0208
